video_name,frame,right_elbow_angle,left_elbow_angle,right_knee_bend,left_knee_bend,label
bad_corrections_00002.mp4,3172,143.81,179.83,160.31,156.25,0
bad_corrections_00002.mp4,3173,141.74,178.49,162.82,163.0,0
bad_corrections_00002.mp4,3174,140.27,174.51,168.69,168.5,0
bad_corrections_00002.mp4,3175,140.82,179.96,167.21,167.18,0
bad_corrections_00002.mp4,3176,142.22,174.61,161.17,163.13,0
bad_corrections_00002.mp4,3180,142.51,173.64,158.67,161.2,0
bad_corrections_00002.mp4,3182,143.37,171.06,158.53,159.78,0
bad_corrections_00002.mp4,3183,144.36,170.89,158.43,157.74,0
bad_corrections_00002.mp4,3212,144.55,168.08,159.59,158.7,0
bad_corrections_00002.mp4,3213,145.2,168.36,163.68,169.42,0
bad_corrections_00002.mp4,3216,143.88,178.48,170.21,174.57,0
bad_corrections_00002.mp4,3218,144.46,162.66,177.78,176.21,0
bad_corrections_00002.mp4,3219,151.71,153.62,177.05,169.71,0
bad_corrections_00002.mp4,3220,155.22,157.93,170.09,161.53,0
bad_corrections_00002.mp4,3221,149.65,0.0,169.1,161.57,0
bad_corrections_00002.mp4,3222,151.05,0.0,165.75,0.0,0
bad_corrections_00002.mp4,3227,142.84,0.0,161.52,0.0,0
bad_corrections_00002.mp4,3230,129.76,0.0,154.32,0.0,0
bad_corrections_00002.mp4,3231,110.05,0.0,150.42,0.0,0
bad_corrections_00002.mp4,3232,105.02,0.0,140.31,0.0,0
bad_corrections_00002.mp4,3236,104.1,0.0,138.72,0.0,0
bad_corrections_00002.mp4,3237,113.39,0.0,141.58,0.0,0
bad_corrections_00002.mp4,3238,122.92,0.0,145.91,0.0,0
bad_corrections_00002.mp4,3239,139.47,0.0,151.65,0.0,0
bad_corrections_00002.mp4,3240,156.22,0.0,158.08,153.85,0
bad_corrections_00002.mp4,3241,164.65,0.0,158.35,157.27,0
bad_corrections_00002.mp4,3242,164.3,0.0,157.05,161.4,0
bad_corrections_00002.mp4,3243,163.08,0.0,151.69,161.8,0
bad_corrections_00002.mp4,3244,160.99,0.0,150.43,157.64,0
bad_corrections_00002.mp4,3245,153.89,0.0,145.15,0.0,0
bad_corrections_00002.mp4,3246,144.02,0.0,140.42,0.0,0
bad_corrections_00002.mp4,3247,134.79,0.0,137.04,0.0,0
bad_corrections_00002.mp4,3248,144.6,0.0,146.45,0.0,0
bad_corrections_00002.mp4,3249,150.41,0.0,150.14,0.0,0
bad_corrections_00002.mp4,3250,156.37,0.0,154.0,147.74,0
bad_corrections_00002.mp4,3251,157.28,0.0,158.31,150.81,0
bad_corrections_00002.mp4,3252,158.59,0.0,162.05,0.0,0
bad_corrections_00002.mp4,3253,158.39,0.0,162.2,0.0,0
bad_corrections_00002.mp4,3254,159.3,0.0,162.61,0.0,0
bad_corrections_00002.mp4,3255,160.03,0.0,165.05,0.0,0
bad_corrections_00002.mp4,3258,159.82,0.0,166.29,0.0,0
bad_corrections_00002.mp4,3269,175.0,0.0,171.6,165.1,0
bad_corrections_00002.mp4,3270,169.07,0.0,163.42,155.18,0
bad_corrections_00002.mp4,3271,162.76,0.0,156.38,147.36,0
bad_corrections_00002.mp4,3272,156.38,0.0,148.12,0.0,0
bad_corrections_00002.mp4,3273,158.22,0.0,146.06,0.0,0
bad_corrections_00002.mp4,3274,158.86,0.0,144.79,0.0,0
bad_corrections_00002.mp4,3275,157.58,0.0,144.7,0.0,0
bad_corrections_00002.mp4,3276,155.61,0.0,145.15,142.16,0
bad_corrections_00002.mp4,3277,157.09,0.0,146.12,141.92,0
bad_corrections_00002.mp4,3278,152.44,0.0,146.5,141.2,0
bad_corrections_00002.mp4,3279,153.59,0.0,147.14,142.14,0
bad_corrections_00002.mp4,3280,151.6,0.0,146.82,140.97,0
bad_corrections_00002.mp4,3281,150.54,0.0,144.2,0.0,0
bad_corrections_00002.mp4,3282,146.77,0.0,143.96,0.0,0
bad_corrections_00002.mp4,3283,157.7,0.0,149.43,0.0,0
bad_corrections_00002.mp4,3284,167.03,0.0,153.79,0.0,0
bad_corrections_00002.mp4,3285,175.86,0.0,175.56,0.0,0
bad_corrections_00002.mp4,3286,179.37,0.0,153.32,0.0,0
bad_corrections_00002.mp4,3289,176.91,0.0,162.89,0.0,0
bad_corrections_00002.mp4,3333,175.35,172.03,164.54,167.99,0
bad_corrections_00002.mp4,3371,148.09,144.83,164.38,177.75,0
bad_corrections_00002.mp4,3372,131.2,140.13,169.39,178.23,0
bad_corrections_00002.mp4,3373,119.4,138.9,173.45,178.86,0
bad_corrections_00002.mp4,3374,115.08,153.69,174.39,179.15,0
bad_corrections_00002.mp4,3375,115.75,171.15,175.91,179.53,0
bad_corrections_00002.mp4,3376,116.95,115.92,178.93,178.66,0
bad_corrections_00002.mp4,3377,116.21,155.77,179.97,174.09,0
bad_corrections_00002.mp4,3378,116.95,163.09,177.44,171.6,0
bad_corrections_00002.mp4,3379,117.31,178.93,171.48,169.91,0
bad_corrections_00002.mp4,3381,114.09,163.58,162.49,167.34,0
bad_corrections_00002.mp4,3382,110.51,167.18,152.69,164.4,0
bad_corrections_00002.mp4,3383,106.59,0.0,145.6,161.29,0
bad_corrections_00002.mp4,3384,102.65,0.0,137.56,159.93,0
bad_corrections_00002.mp4,3385,101.34,0.0,140.33,159.62,0
bad_corrections_00002.mp4,3386,99.03,0.0,141.92,158.23,0
bad_corrections_00002.mp4,3387,98.02,0.0,142.62,157.6,0
bad_corrections_00002.mp4,3388,96.98,0.0,134.49,160.52,0
bad_corrections_00002.mp4,3391,96.41,0.0,141.04,158.77,0
bad_corrections_00002.mp4,3392,94.85,0.0,139.66,0.0,0
bad_corrections_00002.mp4,3393,95.86,0.0,144.26,159.18,0
bad_corrections_00002.mp4,3394,97.22,0.0,147.15,159.34,0
bad_corrections_00002.mp4,3395,98.19,0.0,152.29,158.62,0
bad_corrections_00002.mp4,3396,96.64,0.0,151.71,155.52,0
bad_corrections_00002.mp4,3397,99.15,0.0,152.45,151.23,0
bad_corrections_00002.mp4,3398,96.93,0.0,149.56,145.18,0
bad_corrections_00002.mp4,3399,92.22,0.0,150.39,142.48,0
bad_corrections_00002.mp4,3400,85.53,0.0,146.6,135.18,0
bad_corrections_00002.mp4,3401,81.75,0.0,145.86,133.22,0
bad_corrections_00002.mp4,3402,76.68,0.0,147.2,133.63,0
bad_corrections_00002.mp4,3403,81.33,0.0,145.19,136.18,0
bad_corrections_00002.mp4,3404,85.51,0.0,145.56,138.14,0
bad_corrections_00002.mp4,3405,99.68,0.0,149.06,146.03,0
bad_corrections_00002.mp4,3406,119.0,0.0,148.95,152.32,0
bad_corrections_00002.mp4,3407,125.27,0.0,143.78,153.66,0
bad_corrections_00002.mp4,3408,123.86,0.0,138.07,154.32,0
bad_corrections_00002.mp4,3409,127.91,0.0,130.08,151.52,0
bad_corrections_00002.mp4,3410,128.32,0.0,124.93,148.37,0
bad_corrections_00002.mp4,3411,138.28,0.0,135.71,154.45,0
bad_corrections_00002.mp4,3412,152.55,0.0,149.34,163.25,0
bad_corrections_00002.mp4,3462,75.0,151.39,155.54,174.26,0
bad_corrections_00002.mp4,3464,132.59,147.58,167.09,175.31,0
bad_corrections_00002.mp4,3468,58.39,148.93,174.15,176.82,0
bad_corrections_00002.mp4,3469,15.44,155.02,172.58,177.35,0
bad_corrections_00002.mp4,3470,28.83,162.17,172.79,177.81,0
bad_corrections_00002.mp4,3471,12.64,167.79,174.44,178.45,0
bad_corrections_00002.mp4,3472,8.01,169.69,174.96,179.28,0
bad_corrections_00002.mp4,3473,5.75,170.97,174.87,178.88,0
bad_corrections_00002.mp4,3474,15.09,166.03,175.03,178.85,0
bad_corrections_00002.mp4,3475,34.41,157.45,174.84,178.96,0
bad_corrections_00002.mp4,3476,43.42,155.37,173.64,178.63,0
bad_corrections_00002.mp4,3477,49.55,156.0,173.48,178.45,0
bad_corrections_00002.mp4,3478,33.16,155.96,173.71,178.83,0
bad_corrections_00002.mp4,3479,18.75,158.79,173.83,179.02,0
bad_corrections_00002.mp4,3480,6.66,162.23,173.78,179.41,0
bad_corrections_00002.mp4,3481,16.78,162.09,173.67,179.48,0
bad_corrections_00002.mp4,3482,10.22,160.7,173.7,179.89,0
bad_corrections_00002.mp4,3483,10.84,161.82,173.87,178.71,0
bad_corrections_00002.mp4,3484,83.82,164.22,173.46,177.35,0
bad_corrections_00002.mp4,3485,105.7,164.95,173.59,175.52,0
bad_corrections_00002.mp4,3486,110.34,167.79,173.77,173.84,0
bad_corrections_00002.mp4,3487,102.36,168.28,172.51,172.32,0
bad_corrections_00002.mp4,3488,103.48,164.86,171.28,172.06,0
bad_corrections_00002.mp4,3489,20.54,155.79,171.28,172.0,0
bad_corrections_00002.mp4,3490,58.36,145.03,171.88,172.96,0
bad_corrections_00002.mp4,3491,51.72,130.55,171.94,173.76,0
bad_corrections_00002.mp4,3492,51.46,115.86,172.92,174.85,0
bad_corrections_00002.mp4,3493,50.11,101.58,174.13,175.41,0
bad_corrections_00002.mp4,3494,51.58,67.28,175.22,175.72,0
bad_corrections_00002.mp4,3495,54.08,32.33,173.87,174.35,0
bad_corrections_00002.mp4,3496,74.0,109.06,171.83,172.75,0
bad_corrections_00002.mp4,3497,134.29,155.77,173.3,170.14,0
bad_corrections_00002.mp4,3498,158.58,167.5,171.53,168.33,0
bad_corrections_00002.mp4,3500,166.37,174.76,167.63,167.44,0
bad_corrections_00002.mp4,3501,170.05,174.4,171.98,167.47,0
bad_corrections_00002.mp4,3502,177.87,164.5,177.28,164.6,0
bad_corrections_00002.mp4,3503,178.19,162.05,177.56,164.39,0
bad_corrections_00002.mp4,3511,70.32,166.66,170.64,159.78,0
bad_corrections_00002.mp4,3512,85.6,168.45,179.31,159.73,0
bad_corrections_00002.mp4,3513,84.6,169.1,177.63,164.03,0
bad_corrections_00002.mp4,3514,90.17,166.23,177.32,171.01,0
bad_corrections_00002.mp4,3515,151.26,172.83,175.59,170.18,0
bad_corrections_00002.mp4,3516,173.09,172.15,176.67,169.73,0
bad_corrections_00002.mp4,3517,176.86,172.1,178.12,172.1,0
bad_corrections_00002.mp4,3523,153.97,165.33,178.95,176.06,0
bad_corrections_00002.mp4,3524,97.41,166.32,173.43,171.51,0
bad_corrections_00002.mp4,3525,95.81,172.39,174.92,168.66,0
bad_corrections_00002.mp4,3526,81.23,171.94,177.09,165.59,0
bad_corrections_00002.mp4,3527,56.84,165.77,176.04,162.72,0
bad_corrections_00002.mp4,3528,43.05,160.93,167.61,162.19,0
bad_corrections_00002.mp4,3529,57.65,148.51,163.83,165.83,0
bad_corrections_00002.mp4,3530,61.12,132.8,158.42,169.38,0
bad_corrections_00002.mp4,3531,81.02,116.91,137.09,175.14,0
bad_corrections_00002.mp4,3532,101.47,133.48,137.42,179.07,0
bad_corrections_00002.mp4,3533,122.14,141.74,143.9,176.28,0
bad_corrections_00002.mp4,3534,174.67,148.03,158.98,177.74,0
bad_corrections_00002.mp4,3535,141.81,165.68,165.89,179.11,0
bad_corrections_00002.mp4,3536,125.52,130.83,175.8,179.85,0
bad_corrections_00002.mp4,3537,114.12,77.06,179.46,179.76,0
bad_corrections_00002.mp4,3538,119.74,75.51,173.37,177.01,0
bad_corrections_00002.mp4,3540,113.76,83.84,171.87,176.54,0
bad_corrections_00002.mp4,3541,119.88,102.53,170.72,175.01,0
bad_corrections_00002.mp4,3542,120.91,121.58,168.77,169.54,0
bad_corrections_00002.mp4,3543,123.42,132.1,163.89,166.25,0
bad_corrections_00002.mp4,3544,120.11,0.0,165.1,164.22,0
bad_corrections_00002.mp4,3545,117.87,0.0,164.88,164.71,0
bad_corrections_00002.mp4,3546,112.54,0.0,167.55,0.0,0
bad_corrections_00002.mp4,3547,106.96,0.0,168.47,0.0,0
bad_corrections_00002.mp4,3548,94.71,0.0,169.71,0.0,0
bad_corrections_00002.mp4,3549,89.87,0.0,169.01,0.0,0
bad_corrections_00002.mp4,3550,82.52,0.0,169.15,0.0,0
bad_corrections_00002.mp4,3551,73.14,0.0,167.26,0.0,0
bad_corrections_00002.mp4,3552,82.83,0.0,164.74,0.0,0
bad_corrections_00002.mp4,3553,93.81,0.0,160.94,0.0,0
bad_corrections_00002.mp4,3554,90.62,0.0,160.63,0.0,0
bad_corrections_00002.mp4,3555,92.05,0.0,160.58,0.0,0
bad_corrections_00002.mp4,3556,91.98,0.0,160.72,0.0,0
bad_corrections_00002.mp4,3557,79.65,0.0,161.94,0.0,0
bad_corrections_00002.mp4,3558,74.97,0.0,165.07,0.0,0
bad_corrections_00002.mp4,3559,70.21,0.0,164.8,0.0,0
bad_corrections_00002.mp4,3560,72.54,0.0,163.78,0.0,0
bad_corrections_00002.mp4,3561,72.36,0.0,163.21,0.0,0
bad_corrections_00002.mp4,3562,73.1,0.0,163.62,0.0,0
bad_corrections_00002.mp4,3563,73.91,0.0,162.19,0.0,0
bad_corrections_00002.mp4,3564,83.69,0.0,161.62,0.0,0
bad_corrections_00002.mp4,3565,89.85,0.0,164.07,0.0,0
bad_corrections_00002.mp4,3566,100.95,0.0,163.42,0.0,0
bad_corrections_00002.mp4,3567,97.83,0.0,162.07,0.0,0
bad_corrections_00002.mp4,3568,92.51,0.0,161.25,0.0,0
bad_corrections_00002.mp4,3569,82.99,0.0,159.94,0.0,0
bad_corrections_00002.mp4,3571,79.99,0.0,156.26,0.0,0
bad_corrections_00002.mp4,3572,78.44,0.0,155.15,0.0,0
bad_corrections_00002.mp4,3576,97.03,0.0,152.99,0.0,0
bad_corrections_00002.mp4,3577,126.47,0.0,153.67,0.0,0
bad_corrections_00002.mp4,3578,129.78,0.0,154.48,0.0,0
bad_corrections_00002.mp4,3579,34.6,179.6,167.32,0.0,0
bad_corrections_00002.mp4,3580,7.81,172.71,173.39,0.0,0
bad_corrections_00002.mp4,3773,52.58,76.31,141.7,158.59,0
bad_corrections_00002.mp4,3774,58.93,85.91,143.82,158.46,0
bad_corrections_00002.mp4,3775,55.29,87.36,146.06,159.36,0
bad_corrections_00002.mp4,3776,53.35,90.73,147.58,159.84,0
bad_corrections_00002.mp4,3777,56.29,83.71,147.65,160.24,0
bad_corrections_00002.mp4,3778,55.34,85.14,147.14,160.41,0
bad_corrections_00002.mp4,3779,29.07,59.98,145.36,160.75,0
bad_corrections_00002.mp4,3786,12.03,106.46,157.05,160.23,0
bad_corrections_00002.mp4,3787,9.69,118.71,157.68,156.79,0
bad_corrections_00002.mp4,3788,4.9,114.16,160.34,153.9,0
bad_corrections_00002.mp4,3789,2.18,126.66,161.18,151.98,0
bad_corrections_00002.mp4,3790,5.16,129.87,160.57,150.5,0
bad_corrections_00002.mp4,3791,177.07,133.44,160.76,149.71,0
bad_corrections_00002.mp4,3797,179.11,157.89,154.82,156.22,0
bad_corrections_00002.mp4,3798,176.9,161.95,160.59,162.43,0
bad_corrections_00002.mp4,3799,176.57,163.65,165.53,168.79,0
bad_corrections_00002.mp4,3800,175.04,165.54,172.95,174.7,0
bad_corrections_00002.mp4,3801,173.98,167.75,179.64,179.5,0
bad_corrections_00002.mp4,3802,171.93,169.87,174.53,175.33,0
bad_corrections_00002.mp4,3803,169.6,168.87,176.01,174.68,0
bad_corrections_00002.mp4,3804,165.26,167.63,177.8,173.7,0
bad_corrections_00002.mp4,3805,163.99,165.02,177.48,173.58,0
bad_corrections_00002.mp4,3806,158.42,162.47,175.0,171.49,0
bad_corrections_00002.mp4,3807,154.38,160.55,171.66,169.52,0
bad_corrections_00002.mp4,3808,150.94,161.34,170.08,169.8,0
bad_corrections_00002.mp4,3809,150.54,161.51,171.37,170.25,0
bad_corrections_00002.mp4,3810,155.48,167.67,175.65,170.41,0
bad_corrections_00002.mp4,3811,156.41,169.69,175.75,170.15,0
bad_corrections_00002.mp4,3812,162.05,171.9,175.07,169.4,0
bad_corrections_00002.mp4,3813,168.25,171.62,175.6,168.96,0
bad_corrections_00002.mp4,3814,172.73,172.46,175.52,168.34,0
bad_corrections_00002.mp4,3815,164.76,167.82,168.94,167.33,0
bad_corrections_00002.mp4,3816,172.48,167.36,169.41,167.0,0
bad_corrections_00002.mp4,3817,163.89,166.76,169.43,165.51,0
bad_corrections_00002.mp4,3820,164.34,166.7,176.71,163.55,0
bad_corrections_00002.mp4,3821,167.4,167.55,175.05,162.8,0
bad_corrections_00002.mp4,3822,168.14,167.92,177.8,162.48,0
bad_corrections_00002.mp4,3823,164.31,168.02,177.38,161.42,0
bad_corrections_00002.mp4,3824,160.22,167.24,174.73,159.88,0
bad_corrections_00002.mp4,3825,160.6,167.51,171.55,160.3,0
bad_corrections_00002.mp4,3826,160.8,166.82,165.03,161.02,0
bad_corrections_00002.mp4,3832,167.97,168.75,160.05,159.63,0
bad_corrections_00002.mp4,3833,171.01,169.51,172.92,161.28,0
bad_corrections_00002.mp4,3834,173.46,160.75,178.35,162.54,0
bad_corrections_00002.mp4,3835,174.19,147.89,174.05,163.42,0
bad_corrections_00002.mp4,3836,172.09,148.7,174.58,160.48,0
bad_corrections_00002.mp4,3837,161.63,145.76,177.65,157.21,0
bad_corrections_00002.mp4,3838,140.76,156.05,170.78,150.84,0
bad_corrections_00002.mp4,3839,47.58,151.09,163.9,151.3,0
bad_corrections_00002.mp4,3840,117.53,149.55,163.19,156.0,0
bad_corrections_00002.mp4,3841,104.22,138.15,167.42,161.15,0
bad_corrections_00002.mp4,3842,113.2,116.78,166.15,168.19,0
bad_corrections_00002.mp4,3843,119.3,65.6,171.93,171.47,0
bad_corrections_00002.mp4,3844,85.86,21.28,177.86,170.38,0
bad_corrections_00002.mp4,3845,51.98,58.86,172.27,168.9,0
bad_corrections_00002.mp4,3846,25.88,65.67,162.34,167.45,0
bad_corrections_00002.mp4,3847,76.19,74.37,148.9,165.76,0
bad_corrections_00002.mp4,3848,97.52,91.09,140.28,165.28,0
bad_corrections_00002.mp4,3849,96.58,100.61,132.27,165.29,0
bad_corrections_00002.mp4,3850,97.0,102.94,126.3,165.67,0
bad_corrections_00002.mp4,3851,96.89,104.36,131.47,166.22,0
bad_corrections_00002.mp4,3852,97.04,103.27,133.0,166.22,0
bad_corrections_00002.mp4,3853,99.16,100.82,139.08,165.04,0
bad_corrections_00002.mp4,3854,100.3,93.93,152.77,165.47,0
bad_corrections_00002.mp4,3855,100.81,91.41,157.21,165.82,0
bad_corrections_00002.mp4,3856,101.34,87.53,152.46,165.17,0
bad_corrections_00002.mp4,3857,103.13,89.74,149.85,164.31,0
bad_corrections_00002.mp4,3858,99.52,89.72,156.0,164.89,0
bad_corrections_00002.mp4,3859,98.72,98.53,151.07,163.09,0
bad_corrections_00002.mp4,3860,98.28,100.4,140.06,161.28,0
bad_corrections_00002.mp4,3861,97.71,108.07,146.8,160.68,0
bad_corrections_00002.mp4,3862,96.82,107.41,155.07,160.91,0
bad_corrections_00002.mp4,3863,102.68,113.15,160.72,159.68,0
bad_corrections_00002.mp4,3864,105.18,109.77,158.82,160.0,0
bad_corrections_00002.mp4,3865,108.39,110.79,163.55,160.05,0
bad_corrections_00002.mp4,3866,116.1,106.77,164.56,160.33,0
bad_corrections_00002.mp4,3867,116.35,108.71,160.54,159.92,0
bad_corrections_00002.mp4,3868,114.03,102.78,155.46,161.03,0
bad_corrections_00002.mp4,3869,109.82,106.29,147.45,161.9,0
bad_corrections_00002.mp4,3870,112.29,104.18,148.33,162.69,0
bad_corrections_00002.mp4,3871,105.99,107.29,148.79,161.3,0
bad_corrections_00002.mp4,3872,109.7,105.27,148.52,162.0,0
bad_corrections_00002.mp4,3873,112.33,104.33,135.11,161.4,0
bad_corrections_00002.mp4,3874,120.99,98.1,142.8,161.25,0
bad_corrections_00002.mp4,3875,121.29,95.71,142.83,162.18,0
bad_corrections_00002.mp4,3876,121.37,91.15,154.13,163.43,0
bad_corrections_00002.mp4,3877,118.1,92.26,152.73,163.84,0
bad_corrections_00002.mp4,3878,114.37,96.26,159.85,163.78,0
bad_corrections_00002.mp4,3879,106.12,101.76,160.7,164.19,0
bad_corrections_00002.mp4,3880,101.3,107.16,156.12,162.02,0
bad_corrections_00002.mp4,3881,103.49,106.42,152.45,161.93,0
bad_corrections_00002.mp4,3882,107.0,102.39,156.61,162.3,0
bad_corrections_00002.mp4,3883,107.54,99.31,154.18,161.35,0
bad_corrections_00002.mp4,3884,109.67,93.43,154.47,160.74,0
bad_corrections_00002.mp4,3885,108.98,94.81,152.74,160.89,0
bad_corrections_00002.mp4,3886,107.68,96.75,150.27,160.07,0
bad_corrections_00002.mp4,3887,103.81,100.7,151.47,158.95,0
bad_corrections_00002.mp4,3888,103.57,101.58,143.6,160.01,0
bad_corrections_00002.mp4,3889,104.53,101.74,133.56,159.81,0
bad_corrections_00002.mp4,3890,103.38,95.79,138.56,160.34,0
bad_corrections_00002.mp4,3891,110.82,98.58,133.75,160.54,0
bad_corrections_00002.mp4,3892,113.39,99.27,130.56,161.17,0
bad_corrections_00002.mp4,3893,113.75,101.54,140.7,160.75,0
bad_corrections_00002.mp4,3894,110.9,101.92,149.55,159.84,0
bad_corrections_00002.mp4,3895,112.92,104.14,144.9,159.81,0
bad_corrections_00002.mp4,3896,104.12,104.35,149.41,159.91,0
bad_corrections_00002.mp4,3897,103.01,102.41,159.26,158.5,0
bad_corrections_00002.mp4,3898,107.81,100.46,161.11,160.16,0
bad_corrections_00002.mp4,3899,110.16,104.32,158.15,161.84,0
bad_corrections_00002.mp4,3900,109.24,106.45,169.01,162.64,0
bad_corrections_00002.mp4,3901,110.82,107.93,167.89,163.89,0
bad_corrections_00002.mp4,3902,110.41,109.72,164.93,164.33,0
bad_corrections_00002.mp4,3903,108.16,110.14,172.94,162.79,0
bad_corrections_00002.mp4,3904,108.0,110.25,174.47,161.62,0
bad_corrections_00002.mp4,3905,119.77,106.59,167.45,162.07,0
bad_corrections_00002.mp4,3906,99.47,106.18,163.6,160.58,0
bad_corrections_00002.mp4,3907,69.25,104.2,164.44,161.26,0
bad_corrections_00002.mp4,3908,77.67,103.18,152.69,161.01,0
bad_corrections_00002.mp4,3909,134.71,104.15,150.37,161.32,0
bad_corrections_00002.mp4,3910,141.87,106.0,147.74,160.74,0
bad_corrections_00002.mp4,3911,133.64,105.65,139.36,160.49,0
bad_corrections_00002.mp4,3912,129.52,109.39,117.47,159.19,0
bad_corrections_00002.mp4,3913,125.96,109.86,129.55,159.73,0
bad_corrections_00002.mp4,3914,117.24,103.49,135.41,159.27,0
bad_corrections_00002.mp4,3915,131.28,104.94,128.33,158.82,0
bad_corrections_00002.mp4,3916,145.08,103.7,151.16,159.91,0
bad_corrections_00002.mp4,3917,142.34,99.79,156.33,161.26,0
bad_corrections_00002.mp4,3918,131.37,98.63,154.73,163.0,0
bad_corrections_00002.mp4,3919,132.43,100.75,148.06,164.1,0
bad_corrections_00002.mp4,3920,130.57,102.43,151.57,163.67,0
bad_corrections_00002.mp4,3921,117.62,98.88,140.17,163.09,0
bad_corrections_00002.mp4,3922,119.36,100.61,141.15,162.53,0
bad_corrections_00002.mp4,3923,128.32,97.64,139.67,161.22,0
bad_corrections_00002.mp4,3924,125.51,95.27,141.49,161.52,0
bad_corrections_00002.mp4,3925,114.3,89.76,146.34,161.96,0
bad_corrections_00002.mp4,3926,112.89,89.83,149.41,163.91,0
bad_corrections_00002.mp4,3927,108.35,91.2,155.37,165.16,0
bad_corrections_00002.mp4,3928,64.61,97.34,149.65,166.24,0
bad_corrections_00002.mp4,3929,67.99,101.91,159.5,168.19,0
bad_corrections_00002.mp4,3930,71.27,105.97,155.98,168.32,0
bad_corrections_00002.mp4,3931,90.42,110.18,165.09,167.23,0
bad_corrections_00002.mp4,3932,112.98,110.01,169.63,165.57,0
bad_corrections_00002.mp4,3933,143.58,106.95,177.19,166.41,0
bad_corrections_00002.mp4,3934,139.44,103.76,174.11,164.59,0
bad_corrections_00002.mp4,3935,139.97,102.19,173.7,166.09,0
bad_corrections_00002.mp4,3936,133.35,102.34,164.39,166.44,0
bad_corrections_00002.mp4,3937,110.14,101.14,151.51,167.25,0
bad_corrections_00002.mp4,3938,127.51,97.82,141.56,166.3,0
bad_corrections_00002.mp4,3939,116.16,100.91,119.5,166.68,0
bad_corrections_00002.mp4,3940,128.03,103.07,118.75,165.73,0
bad_corrections_00002.mp4,3941,106.75,100.97,116.27,165.84,0
bad_corrections_00002.mp4,3942,131.0,101.01,127.95,165.98,0
bad_corrections_00002.mp4,3943,129.33,102.88,148.61,165.91,0
bad_corrections_00002.mp4,3944,130.88,99.38,148.68,165.83,0
bad_corrections_00002.mp4,3945,146.83,97.56,150.91,166.35,0
bad_corrections_00002.mp4,3946,148.0,93.19,151.8,166.74,0
bad_corrections_00002.mp4,3947,134.88,93.24,157.51,166.8,0
bad_corrections_00002.mp4,3948,133.02,94.14,150.1,166.8,0
bad_corrections_00002.mp4,3949,132.52,95.39,157.31,166.1,0
bad_corrections_00002.mp4,3950,118.01,95.58,162.57,166.89,0
bad_corrections_00002.mp4,3951,117.16,102.54,166.07,166.25,0
bad_corrections_00002.mp4,3952,137.06,102.04,153.87,166.18,0
bad_corrections_00002.mp4,3953,136.57,100.69,146.49,165.59,0
bad_corrections_00002.mp4,3954,136.26,99.09,157.81,165.74,0
bad_corrections_00002.mp4,3955,143.35,98.8,147.74,165.1,0
bad_corrections_00002.mp4,3956,140.69,92.83,138.98,165.95,0
bad_corrections_00002.mp4,3957,141.03,95.48,164.5,166.61,0
bad_corrections_00002.mp4,3958,142.31,93.57,171.51,167.08,0
bad_corrections_00002.mp4,3959,133.48,94.1,164.81,167.15,0
bad_corrections_00002.mp4,3960,135.68,96.75,169.66,165.95,0
bad_corrections_00002.mp4,3961,134.06,98.34,169.85,164.94,0
bad_corrections_00002.mp4,3962,134.91,92.1,163.31,165.48,0
bad_corrections_00002.mp4,3963,131.76,91.33,164.13,164.58,0
bad_corrections_00002.mp4,3964,137.66,89.84,169.88,163.25,0
bad_corrections_00002.mp4,3965,128.78,83.85,169.03,164.41,0
bad_corrections_00002.mp4,3966,140.81,85.78,169.15,165.86,0
bad_corrections_00002.mp4,3967,137.23,88.46,171.32,166.26,0
bad_corrections_00002.mp4,3968,137.1,90.58,166.16,167.44,0
bad_corrections_00002.mp4,3969,137.4,86.98,163.27,169.72,0
bad_corrections_00002.mp4,3970,137.45,89.78,155.93,169.06,0
bad_corrections_00002.mp4,3971,134.41,87.96,153.88,168.5,0
bad_corrections_00002.mp4,3972,133.29,88.29,156.77,168.08,0
bad_corrections_00002.mp4,3973,132.49,90.41,160.21,168.22,0
bad_corrections_00002.mp4,3974,93.62,98.03,157.26,164.47,0
bad_corrections_00002.mp4,3975,77.99,101.26,156.24,164.81,0
bad_corrections_00002.mp4,3976,10.57,102.45,160.68,162.02,0
bad_corrections_00002.mp4,3977,121.46,124.6,157.56,159.9,0
bad_corrections_00002.mp4,3978,131.59,146.67,147.4,158.02,0
bad_corrections_00002.mp4,3979,121.26,146.88,152.17,160.1,0
bad_corrections_00002.mp4,3980,105.61,148.26,159.13,160.41,0
bad_corrections_00002.mp4,3981,98.61,155.15,162.04,161.6,0
bad_corrections_00002.mp4,3982,92.95,140.51,163.15,161.82,0
bad_corrections_00002.mp4,3983,101.75,131.43,161.16,159.26,0
bad_corrections_00002.mp4,3984,107.25,130.12,159.93,157.8,0
bad_corrections_00002.mp4,3985,102.95,0.0,156.72,153.85,0
bad_corrections_00002.mp4,3986,110.16,0.0,159.52,152.57,0
bad_corrections_00002.mp4,3987,111.21,0.0,161.09,154.05,0
bad_corrections_00002.mp4,3988,113.73,0.0,167.25,155.76,0
bad_corrections_00002.mp4,3989,114.85,0.0,163.89,154.92,0
bad_corrections_00002.mp4,3990,119.58,0.0,163.3,155.26,0
bad_corrections_00002.mp4,3991,114.14,0.0,161.59,154.19,0
